UNIVERSITY_ID;FACULTY_NAME;DEPARTMENT_ID;YEAR_ID;UNIVERSITY_NAME;UNIVERSITY_TYPE;DEPARTMENT_NAME;SCORE_TYPE;SCHOLARSHIP_TYPE;GENERAL_CAPACITY;SCHOOL_CAPACITY;GENERAL_ENROLLMENT;SCHOOL_ENROLLMENT;SUM_CAPACITY;SUM_ENROLLMENT;FIELD_RATE;LAST_SCORE;LAST_RANK;FIRST_SCORE;FIRST_RANK
1003;Veteriner Fakültesi;100310167;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Veterinerlik;SAY;Ücretsiz;100;3;100;3;103;103;100,00%;424,58494;76.707;451,60071;53.175
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310219;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýktisat;EA;Ücretsiz;60;2;62;---;62;62;100,00%;229,30475;768.786;329,29012;188.077
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310228;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýþletme;EA;Ücretsiz;60;2;62;---;62;62;100,00%;235,57002;706.909;303,89328;275.677
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310237;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Siyaset Bilimi ve Kamu Yönetimi;EA;Ücretsiz;90;3;93;---;93;93;100,00%;262,4872;492.947;354,33887;122.316
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310246;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Maliye;EA;Ücretsiz;100;3;102;1;103;103;100,00%;238,8219;677.525;275,85403;410.042
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310264;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ýliþkiler;EA;Ücretsiz;90;3;93;---;93;93;100,00%;257,7125;525.846;326,80814;195.597
1003;Fen-Edebiyat Fakültesi;100310325;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Sanat Tarihi;SÖZ;Ücretsiz;60;2;62;---;62;62;100,00%;259,29789;440.110;308,96702;178.302
1003;Ziraat Fakültesi;100310334;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Bahçe Bitkileri;SAY;Ücretsiz;40;1;41;---;41;41;100,00%;257,42336;392.077;368,80991;133.897
1003;Ziraat Fakültesi;100310343;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Bitki Koruma;SAY;Ücretsiz;40;1;40;1;41;41;100,00%;282,47001;302.233;324,44718;201.426
1003;Ziraat Fakültesi;100310379;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Tarla Bitkileri;SAY;Ücretsiz;40;1;41;---;41;41;100,00%;248,22976;434.066;292,26536;274.466
1003;Ziraat Fakültesi;100310388;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Toprak Bilimi ve Bitki Besleme;SAY;Ücretsiz;25;1;26;---;26;26;100,00%;239,36865;480.505;255,64083;399.729
1003;Ziraat Fakültesi;100310397;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Zootekni;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;235,71182;501.662;303,60915;245.685
1003;Ziraat Fakültesi;100310422;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Tarým Ekonomisi;EA;Ücretsiz;40;1;41;---;41;41;100,00%;258,76135;518.529;322,00083;210.647
1003;Eðitim Fakültesi;100310431;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Rehberlik ve Psikolojik Danýþmanlýk;EA;Ücretsiz;80;2;80;2;82;82;100,00%;374,64473;78.565;406,99847;28.103
1003;Ziraat Fakültesi;100310449;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Peyzaj Mimarlýðý;SAY;Ücretsiz;60;2;62;---;62;62;100,00%;257,60536;391.244;279,51319;311.323
1003;Mühendislik Fakültesi;100310458;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Gýda Mühendisliði (Ýngilizce);SAY;Ücretsiz;60;2;62;---;62;62;100,00%;292,97314;272.620;334,07827;184.114
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310476;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Çalýþma Ekonomisi ve Endüstri Ýliþkileri;EA;Ücretsiz;40;1;41;---;41;41;100,00%;231,34941;748.084;260,57021;505.939
1003;Mühendislik Fakültesi;100310519;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Makine Mühendisliði (Ýngilizce);SAY;Ücretsiz;70;2;72;---;72;72;100,00%;371,73491;130.375;409,653;90.470
1003;Söke Ýþletme Fakültesi;100310528;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Yönetim Biliþim Sistemleri (Fakülte);EA;Ücretsiz;60;2;62;---;62;62;100,00%;314,43105;236.126;334,93066;171.681
1003;Söke Ýþletme Fakültesi;100310537;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte);EA;Ücretsiz;60;2;62;---;62;62;100,00%;236,73021;696.319;320,46634;215.706
1003;Mühendislik Fakültesi;100310546;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýnþaat Mühendisliði (Ýngilizce);SAY;Ücretsiz;70;2;72;---;72;72;100,00%;296,38274;263.572;363,53898;140.544
1003;Fen-Edebiyat Fakültesi;100310573;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýngiliz Dili ve Edebiyatý (Ýngilizce);DÝL;Ücretsiz;60;2;61;1;62;62;100,00%;389,51908;18.603;428,72812;9.040
1003;Ziraat Fakültesi;100310591;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Tarýmsal Biyoteknoloji;SAY;Ücretsiz;25;1;26;---;26;26;100,00%;233,39258;515.750;257,0335;393.783
1003;Mühendislik Fakültesi;100310607;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði (Ýngilizce);SAY;Ücretsiz;70;2;70;2;72;72;100,00%;388,20798;111.696;431,97068;70.286
1003;Ziraat Fakültesi;100310616;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Biyosistem Mühendisliði;SAY;Ücretsiz;50;2;52;---;52;52;100,00%;252,7951;412.373;278,34317;314.950
1003;Ýletiþim Fakültesi;100310634;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Radyo, Televizyon ve Sinema;SÖZ;Ücretsiz;70;2;72;---;72;72;100,00%;312,90455;163.429;368,9112;36.532
1003;Turizm Fakültesi;100310643;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Seyahat Ýþletmeciliði;EA;Ücretsiz;35;1;36;---;36;36;100,00%;219,41369;880.794;272,8102;427.728
1003;Turizm Fakültesi;100310652;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Turizm Rehberliði (Fakülte);DÝL;Ücretsiz;50;2;52;---;52;52;100,00%;343,05373;32.274;367,74785;24.802
1003;Turizm Fakültesi;100310661;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Yiyecek ve Ýçecek Ýþletmeciliði;EA;Ücretsiz;50;2;52;---;52;52;100,00%;221,56721;855.577;371,97624;83.978
1003;Söke Ýþletme Fakültesi;100310697;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýnsan Kaynaklarý Yönetimi (Fakülte);EA;Ücretsiz;60;2;62;---;62;62;100,00%;242,00419;649.337;289,11149;340.910
1003;Diþ Hekimliði Fakültesi;100310713;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Diþ Hekimliði;SAY;Ücretsiz;100;3;100;3;103;103;100,00%;484,24535;26.553;493,26214;20.108
1003;Söke Ýþletme Fakültesi;100310722;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Kamu Yönetimi;EA;Ücretsiz;70;2;72;---;72;72;100,00%;245,46177;620.252;304,66649;272.646
1003;Ziraat Fakültesi;100310758;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Biyosistem Mühendisliði (KKTC Uyruklu);SAY;Ücretsiz;2;---;2;---;2;2;100,00%;216,98368;641.261;238,09317;487.605
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100310837;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Siyaset Bilimi ve Kamu Yönetimi (KKTC Uyruklu);EA;Ücretsiz;1;---;1;---;1;1;100,00%;257,35338;528.414;257,35338;528.414
1003;Fen-Edebiyat Fakültesi;100310846;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Psikoloji;EA;Ücretsiz;80;2;80;2;82;82;100,00%;392,2472;47.266;411,47761;23.718
1003;Ýletiþim Fakültesi;100310855;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte);SÖZ;Ücretsiz;70;2;72;---;72;72;100,00%;310,33205;173.000;356,34245;53.763
1003;Mühendislik Fakültesi;100310864;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Bilgisayar Mühendisliði (Ýngilizce);SAY;Ücretsiz;70;2;70;2;72;72;100,00%;433,36833;69.115;451,63251;53.150
1003;Fen-Edebiyat Fakültesi;100310873;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Alman Dili ve Edebiyatý (Almanca);DÝL;Ücretsiz;50;2;52;---;52;52;100,00%;331,46494;35.775;469,08497;3.623
1003;Aydýn Ýktisat Fakültesi;100310882;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ekonometri;EA;Ücretsiz;40;1;41;---;41;41;100,00%;230,34099;758.319;274,53919;417.629
1003;Aydýn Ýktisat Fakültesi;100310907;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Maliye;EA;Ücretsiz;60;2;61;1;62;62;100,00%;266,11767;469.057;329,68208;186.849
1003;Eðitim Fakültesi;100310916;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýlköðretim Matematik Öðretmenliði;SAY;Ücretsiz;40;1;40;1;41;41;100,00%;435,53662;67.210;471,8484;36.242
1003;Eðitim Fakültesi;100310925;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Türkçe Öðretmenliði;SÖZ;Ücretsiz;40;1;40;1;41;41;100,00%;385,93743;20.757;424,74535;4.467
1003;Hemþirelik Fakültesi;100310943;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Hemþirelik (Fakülte);SAY;Ücretsiz;240;6;240;6;246;246;100,00%;350,9709;157.518;414,4422;85.958
1003;Saðlýk Bilimleri Fakültesi;100310952;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ebelik (Fakülte);SAY;Ücretsiz;90;3;90;3;93;93;100,00%;319,60063;210.862;332,2097;187.315
1003;Saðlýk Bilimleri Fakültesi;100310961;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Beslenme ve Diyetetik (Fakülte);SAY;Ücretsiz;80;2;80;2;82;82;100,00%;366,94507;136.176;446,93132;57.234
1003;Saðlýk Bilimleri Fakültesi;100310979;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Çocuk Geliþimi (Fakülte);EA;Ücretsiz;70;2;70;2;72;72;100,00%;331,72579;180.874;361,88979;105.135
1003;Aydýn Ýktisat Fakültesi;100310988;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýktisat;EA;Ücretsiz;60;2;62;---;62;62;100,00%;249,02821;591.433;280,54249;384.275
1003;Söke Ýþletme Fakültesi;100310997;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ekonomi;EA;Ücretsiz;35;1;36;---;36;36;100,00%;228,25505;779.701;282,97538;371.412
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100330047;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýktisat (ÝÖ);EA;ÝÖ-Ücretli;30;1;31;---;31;31;100,00%;223,11518;837.315;248,31354;596.994
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100330065;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Siyaset Bilimi ve Kamu Yönetimi (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;239,0016;675.939;272,24408;431.147
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100330074;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Maliye (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;227,73343;785.200;237,64586;688.053
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100330135;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ýliþkiler (ÝÖ);EA;ÝÖ-Ücretli;50;2;51;1;52;52;100,00%;233,20913;729.546;278,58526;394.903
1003;Turizm Fakültesi;100330268;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Turizm Rehberliði (Fakülte) (ÝÖ);DÝL;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;319,84776;39.324;435,6404;7.776
1003;Söke Ýþletme Fakültesi;100330302;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Kamu Yönetimi (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;229,22367;769.629;285,14122;360.275
1003;Aydýn Ýktisat Fakültesi;100330329;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Maliye (ÝÖ);EA;ÝÖ-Ücretli;50;2;52;---;52;52;100,00%;238,62244;679.263;264,47863;479.514
1003;Aydýn Ýktisat Fakültesi;100330338;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýktisat (ÝÖ);EA;ÝÖ-Ücretli;30;1;31;---;31;31;100,00%;232,09489;740.511;267,36992;461.126
1003;Söke Ýþletme Fakültesi;100330347;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýnsan Kaynaklarý Yönetimi (Fakülte) (ÝÖ);EA;ÝÖ-Ücretli;30;1;31;---;31;31;100,00%;226,31797;800.549;242,86193;642.115
1003;Söke Ýþletme Fakültesi;100330356;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Yönetim Biliþim Sistemleri (Fakülte) (ÝÖ);EA;ÝÖ-Ücretli;50;2;52;---;52;52;100,00%;291,13285;331.296;313,90806;238.055
1003;Aydýn Ýktisat Fakültesi;100390133;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ýliþkiler (Ýngilizce);EA;Ücretsiz;60;2;61;1;62;62;100,00%;306,38731;265.939;348,10513;137.078
1003;Aydýn Ýktisat Fakültesi;100390134;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ýliþkiler (Ýngilizce) (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;284,33206;364.351;400,6861;35.426
1003;Söke Ýþletme Fakültesi;100390135;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýnsan Kaynaklarý Yönetimi (Fakülte) (KKTC Uyruklu);EA;Ücretsiz;2;---;2;---;2;2;100,00%;209,42037;968.477;213,34919;942.784
1003;Ýletiþim Fakültesi;100390138;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Gazetecilik;SÖZ;Ücretsiz;60;2;61;1;62;62;100,00%;291,86654;253.084;323,69471;127.508
1003;Eðitim Fakültesi;100390139;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Ýngilizce Öðretmenliði (Ýngilizce);DÝL;Ücretsiz;60;2;60;2;62;62;100,00%;410,98533;12.922;432,80016;8.272
1003;Eðitim Fakültesi;100390177;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Özel Eðitim Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;400,0185;12.337;424,29014;4.563
1003;Ýletiþim Fakültesi;100390222;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Görsel Ýletiþim Tasarýmý;SÖZ;Ücretsiz;60;2;62;---;62;62;100,00%;303,47607;200.356;359,80526;48.404
1003;Saðlýk Bilimleri Fakültesi;100390223;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Fizyoterapi ve Rehabilitasyon (Fakülte);SAY;Ücretsiz;60;2;60;2;62;62;100,00%;317,90412;214.289;382,22938;118.193
1003;Turizm Fakültesi;100390224;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Turizm Ýþletmeciliði (Fakülte);EA;Ücretsiz;30;1;31;---;31;31;100,00%;235,11113;711.253;295,17327;312.674
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100390226;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Çalýþma Ekonomisi ve Endüstri Ýliþkileri (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;220,26602;871.000;237,0583;693.386
1003;Ýletiþim Fakültesi;100390227;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (ÝÖ);SÖZ;ÝÖ-Ücretli;30;1;30;1;31;31;100,00%;284,6663;289.476;326,49358;119.146
1003;Söke Ýþletme Fakültesi;100390229;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Lojistik Yönetimi (Fakülte);EA;Ücretsiz;70;2;72;---;72;72;100,00%;233,77062;724.128;301,79194;284.298
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100390230;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ticaret ve Finansman (Fakülte);EA;Ücretsiz;60;2;62;---;62;62;100,00%;239,38632;672.356;304,02924;275.127
1003;Nazilli Ýktisadi ve Ýdari Bilimler Fakültesi;100390231;20;AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ticaret ve Finansman (Fakülte) (ÝÖ);EA;ÝÖ-Ücretli;30;1;31;---;31;31;100,00%;229,12476;770.648;249,46104;588.057
1004;Eðitim Fakültesi;100410015;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Okul Öncesi Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;378,84452;26.507;406,6517;9.427
1004;Eðitim Fakültesi;100410024;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Sýnýf Öðretmenliði;EA;Ücretsiz;60;2;61;1;62;62;100,00%;356,64104;117.025;387,27522;55.310
1004;Eðitim Fakültesi;100410033;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Sosyal Bilgiler Öðretmenliði;SÖZ;Ücretsiz;60;2;61;1;62;62;100,00%;349,50881;65.257;372,32181;32.792
1004;Eðitim Fakültesi;100410042;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Türkçe Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;374,33057;30.719;425,74743;4.276
1004;Fen-Edebiyat Fakültesi;100410069;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Coðrafya;SÖZ;Ücretsiz;60;2;62;---;62;62;100,00%;284,14294;292.342;341,23861;81.725
1004;Fen-Edebiyat Fakültesi;100410078;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Çaðdaþ Türk Lehçeleri ve Edebiyatlarý;SÖZ;Ücretsiz;50;2;52;---;52;52;100,00%;239,74051;578.776;307,88158;182.572
1004;Fen-Edebiyat Fakültesi;100410103;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Kimya;SAY;Ücretsiz;20;1;21;---;21;21;100,00%;258,12648;388.993;307,02976;237.609
1004;Fen-Edebiyat Fakültesi;100410112;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Matematik;SAY;Ücretsiz;50;2;51;1;52;52;100,00%;269,62601;344.242;321,90033;206.306
1004;Fen-Edebiyat Fakültesi;100410121;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Sosyoloji;EA;Ücretsiz;60;2;62;---;62;62;100,00%;237,61477;688.316;311,63578;246.275
1004;Fen-Edebiyat Fakültesi;100410139;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Tarih;SÖZ;Ücretsiz;80;2;81;1;82;82;100,00%;259,16218;440.994;339,57138;85.412
1004;Fen-Edebiyat Fakültesi;100410148;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Türk Dili ve Edebiyatý;SÖZ;Ücretsiz;70;2;72;---;72;72;100,00%;294,8193;238.966;365,83112;40.254
1004;Güzel Sanatlar Fakültesi;100410157;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Sinema ve Televizyon;SÖZ;Ücretsiz;60;2;62;---;62;62;100,00%;262,66476;418.190;391,4691;17.057
1004;Ýktisadi ve Ýdari Bilimler Fakültesi;100410166;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýktisat;EA;Ücretsiz;60;2;62;---;62;62;100,00%;225,1707;813.563;289,88313;337.239
1004;Ýktisadi ve Ýdari Bilimler Fakültesi;100410175;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýþletme;EA;Ücretsiz;60;2;62;---;62;62;100,00%;226,74423;795.865;333,33795;176.222
1004;Ýktisadi ve Ýdari Bilimler Fakültesi;100410184;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýþletme (Ýngilizce);EA;Ücretsiz;60;2;62;---;62;62;100,00%;236,46335;698.765;329,7204;186.735
1004;Ýktisadi ve Ýdari Bilimler Fakültesi;100410193;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Maliye;EA;Ücretsiz;90;3;92;1;93;93;100,00%;239,91548;667.623;286,74836;352.214
1004;Mühendislik Fakültesi;100410218;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Gýda Mühendisliði;SAY;Ücretsiz;30;1;3;---;31;3;9,70%;293,8232;270.381;297,92405;259.634
1004;Mühendislik Fakültesi;100410236;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Maden Mühendisliði;SAY;Ücretsiz;10;1;4;---;11;4;36,40%;285,65007;292.916;350,07029;158.777
1004;Mühendislik Fakültesi;100410245;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Malzeme Bilimi ve Mühendisliði;SAY;Ücretsiz;20;1;---;---;21;---;---;---;---;---;---
1004;Veteriner Fakültesi;100410324;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Veterinerlik;SAY;Ücretsiz;80;2;80;2;82;82;100,00%;392,2459;107.467;430,29291;71.766
1004;Mühendislik Fakültesi;100410493;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Kimya Mühendisliði;SAY;Ücretsiz;20;1;5;---;21;5;23,80%;283,59256;298.839;315,54142;219.070
1004;Mühendislik Fakültesi;100410536;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Harita Mühendisliði;SAY;Ücretsiz;30;1;2;---;31;2;6,50%;322,37718;205.327;326,80403;196.950
1004;Teknoloji Fakültesi;100410599;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Otomotiv Mühendisliði;SAY;Ücretsiz;20;1;9;---;21;9;42,90%;283,84563;298.106;295,66155;265.488
1004;Teknoloji Fakültesi;100410615;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Makine Mühendisliði;SAY;Ücretsiz;60;2;62;---;62;62;100,00%;288,03198;286.150;383,63233;116.688
1004;Mühendislik Fakültesi;100410624;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýnþaat Mühendisliði;SAY;Ücretsiz;50;2;11;---;52;11;21,20%;283,72367;298.445;386,22699;113.835
1004;Mühendislik Fakültesi;100410633;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Elektrik Mühendisliði;SAY;Ücretsiz;80;2;47;---;82;47;57,30%;283,5179;299.075;346,89898;163.494
1004;Teknoloji Fakültesi;100410651;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði;SAY;Ücretsiz;60;2;62;---;62;62;100,00%;301,43057;250.909;354,34719;152.825
1004;Teknoloji Fakültesi;100410669;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði (M.T.O.K.);SAY;Ücretsiz;14;1;2;---;15;2;13,30%;285,1189;294.388;288,53314;284.714
1004;Eðitim Fakültesi;100410678;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýlköðretim Matematik Öðretmenliði;SAY;Ücretsiz;50;2;50;2;52;52;100,00%;421,62061;79.365;452,90148;52.053
1004;Eðitim Fakültesi;100410687;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Fen Bilgisi Öðretmenliði;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;296,48592;263.326;396,75325;102.896
1004;Mühendislik Fakültesi;100410696;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Biyomedikal Mühendisliði;SAY;Ücretsiz;60;2;32;---;62;32;51,60%;283,39488;299.462;307,09708;237.448
1004;Teknoloji Fakültesi;100410712;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Mekatronik Mühendisliði;SAY;Ücretsiz;60;2;32;---;62;32;51,60%;283,41183;299.394;331,75018;188.145
1004;Ýslami Ýlimler Fakültesi;100410766;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýslami Ýlimler;SÖZ;Ücretsiz;110;3;112;1;113;113;100,00%;300,09228;215.007;397,13397;13.745
1004;Güzel Sanatlar Fakültesi;100410784;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Ýç Mimarlýk ve Çevre Tasarýmý;EA;Ücretsiz;60;2;60;2;62;62;100,00%;336,43558;167.442;401,49023;34.396
1004;Bolvadin Uygulamalý Bilimler Yüksekokulu;100410793;20;AFYON KOCATEPE ÜNÝVERSÝTESÝ ;Devlet;Lojistik Yönetimi (Yüksekokul);EA;Ücretsiz;40;1;41;---;41;41;100,00%;221,30958;858.612;248,3023;597.087
